case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89449,Bhavya Kumar,Constable,SHO,1975-07-09,Female,O Negative,0,2011-10-11,365292912202600024,202600024,2024-05-20,"On 19-05-2024, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2024-05-19T10:00:00,2024-05-19T16:00:00,2024-05-19T21:00:00,14.3943,75.8588,"Incident occurred near coordinates 14.3943, 75.8588 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Suresh Shetty,72,Private Employee,Hindu,General,Female,Aarav Hegde,28,Transgender,0,Isha Pai,67,Male,A1,1.0,2024-05-27T19:00:00,Karnataka,Davangere,Davangere Extension PS,KA89449,Davangere District & Sessions Court,Isha Pai,"Manish Das,Kavya Bhat",,,
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89449,Bhavya Kumar,Sub-Inspector,Circle Inspector,1981-09-08,Female,B Negative,1,2015-08-16,365292912202600024,202600024,2024-05-20,"On 19-05-2024, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2024-05-19T10:00:00,2024-05-19T16:00:00,2024-05-19T21:00:00,14.3943,75.8588,"Incident occurred near coordinates 14.3943, 75.8588 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Manish Das,,Female,A2,,,,,,,,,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89449,Bhavya Kumar,Inspector,SHO,1974-10-27,Female,O Positive,0,2017-06-17,365292912202600024,202600024,2024-05-20,"On 19-05-2024, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2024-05-19T10:00:00,2024-05-19T16:00:00,2024-05-19T21:00:00,14.3943,75.8588,"Incident occurred near coordinates 14.3943, 75.8588 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Kavya Bhat,56,Male,A3,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA96262,Bhavya Reddy,Deputy Superintendent,SHO,1974-09-24,Female,B Positive,1,2015-10-11,814213970202500025,202500025,2024-08-28,"On 25-08-2024, a case of Drug Offence was reported at Bengaluru Rural PS, Bengaluru Rural district.",2024-08-25T08:00:00,2024-08-25T15:00:00,2024-08-25T13:00:00,13.3274,77.5729,"Incident occurred near coordinates 13.3274, 77.5729 within jurisdiction of Bengaluru Rural PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Aditi Kulkarni,76,Private Employee,Hindu,General,Male,Rahul Gowda,62,Male,0,Abhishek Rao,,Male,A1,1.0,2024-09-04T11:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA96262,Bengaluru Rural District & Sessions Court,Abhishek Rao,"Meena Gowda,Manish Joshi",,,
Zero FIR,Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA96262,Bhavya Reddy,Inspector,Investigating Officer,1987-08-27,Male,AB Positive,0,2017-09-22,814213970202500025,202500025,2024-08-28,"On 25-08-2024, a case of Drug Offence was reported at Bengaluru Rural PS, Bengaluru Rural district.",2024-08-25T08:00:00,2024-08-25T15:00:00,2024-08-25T13:00:00,13.3274,77.5729,"Incident occurred near coordinates 13.3274, 77.5729 within jurisdiction of Bengaluru Rural PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Meena Gowda,42,Female,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA96262,Bhavya Reddy,Inspector,SHO,1972-05-02,Female,AB Positive,0,2015-01-10,814213970202500025,202500025,2024-08-28,"On 25-08-2024, a case of Drug Offence was reported at Bengaluru Rural PS, Bengaluru Rural district.",2024-08-25T08:00:00,2024-08-25T15:00:00,2024-08-25T13:00:00,13.3274,77.5729,"Incident occurred near coordinates 13.3274, 77.5729 within jurisdiction of Bengaluru Rural PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Manish Joshi,42,Male,A3,,,,,,,,,,,,
UDR,Heinous,Under Investigation,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA24223,Meena Pai,Inspector,Circle Inspector,1995-11-15,Female,AB Negative,0,2004-08-26,255246387202200026,202200026,2024-03-15,"On 14-03-2024, a case of Drug Offence was reported at Vijayapura Town PS, Vijayapura district.",2024-03-14T12:00:00,2024-03-14T18:00:00,2024-03-14T18:00:00,16.81,75.7483,"Incident occurred near coordinates 16.81, 75.7483 within jurisdiction of Vijayapura Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Bhavya Reddy,43,Private Employee,Hindu,General,Male,Vikram Joshi,69,Male,0,Pooja Singh,,Male,A1,1.0,2024-03-22T18:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA24223,Vijayapura District & Sessions Court,Pooja Singh,,,,
FIR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA10372,Esha Nair,Deputy Superintendent,Station Writer,1983-07-07,Female,AB Negative,0,2009-10-09,139491335202400027,202400027,2024-11-05,"On 03-11-2024, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2024-11-03T12:00:00,2024-11-03T18:00:00,2024-11-04T10:00:00,14.4389,75.8757,"Incident occurred near coordinates 14.4389, 75.8757 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Dev Pai,67,Private Employee,Hindu,General,Transgender,Vikram Rao,54,Transgender,0,Meena Shenoy,52,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA61099,Divya Singh,Constable,Circle Inspector,1998-01-27,Female,AB Positive,1,2012-07-20,844091739202200028,202200028,2024-07-10,"On 08-07-2024, a case of Drug Offence was reported at Bengaluru City PS, Bengaluru Urban district.",2024-07-08T04:00:00,2024-07-08T06:00:00,2024-07-08T15:00:00,13.0502,77.646,"Incident occurred near coordinates 13.0502, 77.646 within jurisdiction of Bengaluru City PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Gautam Naik,31,Private Employee,Hindu,General,Female,Dev Joshi,32,Female,0,Kiran Verma,57,Male,A1,1.0,2024-07-17T16:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA61099,"Principal City Civil & Sessions Court, Bengaluru",Kiran Verma,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA57081,Deepak Rao,Head Constable,Investigating Officer,1977-08-28,Female,AB Positive,0,2010-06-27,288684789202300029,202300029,2024-09-22,"On 18-09-2024, a case of Grievous Hurt was reported at Mandya Town PS, Mandya district.",2024-09-18T16:00:00,2024-09-18T22:00:00,2024-09-18T18:00:00,12.5732,76.9164,"Incident occurred near coordinates 12.5732, 76.9164 within jurisdiction of Mandya Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Nikhil Deshmukh,76,Private Employee,Hindu,General,Male,Nikhil Nair,36,Female,0,Rahul Verma,,Male,A1,1.0,2024-09-29T02:00:00,Karnataka,Mandya,Mandya Town PS,KA57081,Mandya District & Sessions Court,Rahul Verma,Isha Sharma,2024-11-14T02:00:00,C,KA57081
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA57081,Deepak Rao,Deputy Superintendent,SHO,1996-08-21,Male,AB Positive,0,2017-11-24,288684789202300029,202300029,2024-09-22,"On 18-09-2024, a case of Grievous Hurt was reported at Mandya Town PS, Mandya district.",2024-09-18T16:00:00,2024-09-18T22:00:00,2024-09-18T18:00:00,12.5732,76.9164,"Incident occurred near coordinates 12.5732, 76.9164 within jurisdiction of Mandya Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Isha Sharma,70,Transgender,A2,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA91335,Rahul Reddy,Constable,Investigating Officer,1976-04-26,Female,B Negative,0,2014-02-22,129791548202500030,202500030,2023-11-27,"On 24-11-2023, a case of Cheating was reported at Kolar Town PS, Kolar district.",2023-11-24T00:00:00,2023-11-24T06:00:00,2023-11-24T23:00:00,13.0922,78.0687,"Incident occurred near coordinates 13.0922, 78.0687 within jurisdiction of Kolar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Manish Shetty,22,Private Employee,Hindu,General,Female,Gautam Naik,61,Transgender,0,Suresh Das,43,Transgender,A1,1.0,2023-12-04T03:00:00,Karnataka,Kolar,Kolar Town PS,KA91335,Kolar District & Sessions Court,Suresh Das,,,,
FIR,Heinous,Undetected,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA48493,Nikhil Deshmukh,Inspector,Station Writer,1973-11-21,Male,O Negative,0,2011-08-01,123098128202600031,202600031,2024-07-21,"On 19-07-2024, a case of Theft was reported at Kolar Town PS, Kolar district.",2024-07-19T05:00:00,2024-07-19T09:00:00,2024-07-20T00:00:00,13.196,78.0886,"Incident occurred near coordinates 13.196, 78.0886 within jurisdiction of Kolar Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Nair,65,Private Employee,Hindu,General,Male,Isha Kumar,62,Transgender,0,Kavya Patil,,Female,A1,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA89762,Isha Gowda,Sub-Inspector,Station Writer,1981-07-22,Female,O Positive,0,2015-02-26,393269956202400032,202400032,2024-03-19,"On 14-03-2024, a case of Dark Web Crime was reported at Ramanagara Town PS, Ramanagara district.",2024-03-14T14:00:00,2024-03-14T17:00:00,2024-03-15T07:00:00,12.7524,77.2339,"Incident occurred near coordinates 12.7524, 77.2339 within jurisdiction of Ramanagara Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Suresh Naik,47,Private Employee,Hindu,General,Male,Kavya Sharma,24,Male,0,Esha Verma,,Female,A1,,,,,,,,,,,,
PAR,Heinous,Chargesheet Filed,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA61814,Ananya Nair,Inspector,Investigating Officer,1976-02-21,Female,B Positive,1,2016-01-11,360672120202200033,202200033,2022-12-16,"On 13-12-2022, a case of Cyber Crime was reported at Bidar Town PS, Bidar district.",2022-12-13T06:00:00,2022-12-13T13:00:00,2022-12-13T15:00:00,17.9267,77.5036,"Incident occurred near coordinates 17.9267, 77.5036 within jurisdiction of Bidar Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Isha Kulkarni,57,Private Employee,Hindu,General,Transgender,Bhavya Shenoy,16,Female,0,Abhishek Kulkarni,,Transgender,A1,1.0,2022-12-23T18:00:00,Karnataka,Bidar,Bidar Town PS,KA61814,Bidar District & Sessions Court,Abhishek Kulkarni,,2023-01-30T18:00:00,A,KA61814
UDR,Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA78794,Rajesh Kamath,Constable,Circle Inspector,1988-07-27,Female,O Negative,0,2016-11-15,217045692202600034,202600034,2024-11-01,"On 27-10-2024, a case of Dark Web Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-10-27T04:00:00,2024-10-27T12:00:00,2024-10-27T20:00:00,13.2365,75.8461,"Incident occurred near coordinates 13.2365, 75.8461 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Farhan Shenoy,52,Private Employee,Hindu,General,Female,Divya Das,47,Male,0,Abhishek Singh,49,Female,A1,1.0,2024-11-08T15:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA78794,Chikkamagaluru District & Sessions Court,Abhishek Singh,,2024-12-31T15:00:00,C,KA78794
FIR,Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA51811,Manish Kamath,Head Constable,SHO,1975-08-07,Male,AB Positive,1,2006-11-02,136167393202400035,202400035,2022-10-26,"On 23-10-2022, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district.",2022-10-23T09:00:00,2022-10-23T10:00:00,2022-10-23T17:00:00,13.8524,75.5974,"Incident occurred near coordinates 13.8524, 75.5974 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Kiran Verma,68,Private Employee,Hindu,General,Male,Nikhil Reddy,60,Transgender,0,Siddharth Deshmukh,19,Male,A1,1.0,2022-11-02T13:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA51811,Shivamogga District & Sessions Court,Siddharth Deshmukh,Tanvi Reddy,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA51811,Manish Kamath,Constable,Station Writer,1986-03-15,Female,O Positive,0,2015-01-11,136167393202400035,202400035,2022-10-26,"On 23-10-2022, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district.",2022-10-23T09:00:00,2022-10-23T10:00:00,2022-10-23T17:00:00,13.8524,75.5974,"Incident occurred near coordinates 13.8524, 75.5974 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Tanvi Reddy,,Transgender,A2,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA58438,Suresh Bhat,Constable,SHO,1994-10-10,Female,A Negative,1,2020-06-26,111843688202600036,202600036,2024-08-05,"On 30-07-2024, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2024-07-30T13:00:00,2024-07-30T18:00:00,2024-07-31T10:00:00,14.5168,75.8812,"Incident occurred near coordinates 14.5168, 75.8812 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Siddharth Bhat,33,Private Employee,Hindu,General,Male,Kavya Shenoy,16,Female,0,Siddharth Kulkarni,22,Female,A1,1.0,2024-08-12T00:00:00,Karnataka,Davangere,Davangere Extension PS,KA58438,Davangere District & Sessions Court,Siddharth Kulkarni,,,,
PAR,Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA85788,Manish Gowda,Head Constable,SHO,1990-03-20,Male,B Positive,1,2020-01-07,332023382202200037,202200037,2024-03-06,"On 04-03-2024, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2024-03-04T15:00:00,2024-03-04T17:00:00,2024-03-05T03:00:00,14.4588,75.8618,"Incident occurred near coordinates 14.4588, 75.8618 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Sunil Deshmukh,42,Private Employee,Hindu,General,Male,Bhavya Rao,16,Male,0,Priya Kumar,46,Male,A1,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA85788,Manish Gowda,Inspector,Circle Inspector,1970-05-01,Male,B Negative,0,2006-04-18,332023382202200037,202200037,2024-03-06,"On 04-03-2024, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2024-03-04T15:00:00,2024-03-04T17:00:00,2024-03-05T03:00:00,14.4588,75.8618,"Incident occurred near coordinates 14.4588, 75.8618 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Isha Kulkarni,24,Male,A2,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA47032,Isha Bhat,Inspector,Station Writer,1994-01-03,Male,A Negative,0,2006-05-10,340513367202600038,202600038,2022-09-19,"On 15-09-2022, a case of Drug Offence was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-09-15T04:00:00,2022-09-15T06:00:00,2022-09-15T21:00:00,13.2553,75.7084,"Incident occurred near coordinates 13.2553, 75.7084 within jurisdiction of Chikkamagaluru PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Priya Kulkarni,56,Private Employee,Hindu,General,Female,Ananya Rao,71,Male,0,Farhan Sharma,60,Male,A1,1.0,2022-09-26T06:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA47032,Chikkamagaluru District & Sessions Court,Farhan Sharma,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA28837,Aditi Kumar,Deputy Superintendent,Station Writer,1993-03-12,Male,A Negative,0,2007-12-10,849049288202200039,202200039,2024-03-24,"On 19-03-2024, a case of Drug Offence was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-03-19T20:00:00,2024-03-20T00:00:00,2024-03-20T14:00:00,13.3423,75.6928,"Incident occurred near coordinates 13.3423, 75.6928 within jurisdiction of Chikkamagaluru PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Nikhil Kulkarni,54,Private Employee,Hindu,General,Male,Pooja Kumar,68,Female,0,Vikram Sharma,23,Male,A1,1.0,2024-03-31T23:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA28837,Chikkamagaluru District & Sessions Court,Vikram Sharma,,2024-04-19T23:00:00,A,KA28837
UDR,Non-Heinous,Report Beece (B-Report),Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA79293,Sanjay Singh,Constable,Investigating Officer,1989-06-20,Male,AB Positive,0,2016-04-11,240457257202500040,202500040,2023-03-27,"On 25-03-2023, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2023-03-25T03:00:00,2023-03-25T06:00:00,2023-03-25T16:00:00,12.5671,76.9272,"Incident occurred near coordinates 12.5671, 76.9272 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Kavya Das,40,Private Employee,Hindu,General,Male,Vikram Gowda,70,Female,0,Sunil Bhat,,Transgender,A1,1.0,2023-04-03T10:00:00,Karnataka,Mandya,Mandya Town PS,KA79293,Mandya District & Sessions Court,Sunil Bhat,Vikram Kumar,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA79293,Sanjay Singh,Inspector,Circle Inspector,1992-01-10,Male,AB Negative,0,2020-01-27,240457257202500040,202500040,2023-03-27,"On 25-03-2023, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2023-03-25T03:00:00,2023-03-25T06:00:00,2023-03-25T16:00:00,12.5671,76.9272,"Incident occurred near coordinates 12.5671, 76.9272 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Vikram Kumar,28,Female,A2,,,,,,,,,,,,
