case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
FIR,Heinous,Chargesheet Filed,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA90929,Divya Patil,Head Constable,Circle Inspector,1983-04-27,Male,B Positive,0,2007-05-28,182125801202600021,202600021,2024-03-19,"On 18-03-2024, a case of Cryptocurrency Crime was reported at Kolar Town PS, Kolar district.",2024-03-18T05:00:00,2024-03-18T06:00:00,2024-03-18T13:00:00,13.2107,78.1941,"Incident occurred near coordinates 13.2107, 78.1941 within jurisdiction of Kolar Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Deepak Kumar,44,Private Employee,Hindu,General,Female,Vikram Kamath,51,Male,0,Deepak Gowda,,Transgender,A1,1.0,2024-03-26T10:00:00,Karnataka,Kolar,Kolar Town PS,KA90929,Kolar District & Sessions Court,Deepak Gowda,,2024-05-06T10:00:00,B,KA90929
UDR,Heinous,Undetected,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA99656,Bhavya Joshi,Head Constable,SHO,1983-06-28,Male,B Negative,0,2007-11-08,249598618202300022,202300022,2023-10-19,"On 15-10-2023, a case of Drug Offence was reported at Tumakuru Town PS, Tumakuru district.",2023-10-15T18:00:00,2023-10-15T22:00:00,2023-10-16T02:00:00,13.2942,77.1577,"Incident occurred near coordinates 13.2942, 77.1577 within jurisdiction of Tumakuru Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Abhishek Joshi,63,Private Employee,Hindu,General,Female,Manish Das,30,Male,0,Gautam Deshmukh,74,Female,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA54159,Abhishek Kulkarni,Sub-Inspector,Station Writer,1987-06-11,Male,A Negative,0,2012-07-20,885288116202400023,202400023,2025-04-25,"On 19-04-2025, a case of Assault was reported at Vijayapura Town PS, Vijayapura district.",2025-04-19T23:00:00,2025-04-20T07:00:00,2025-04-20T18:00:00,16.8339,75.7612,"Incident occurred near coordinates 16.8339, 75.7612 within jurisdiction of Vijayapura Town PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Abhishek Pai,43,Private Employee,Hindu,General,Transgender,Dev Deshmukh,61,Transgender,0,Esha Sharma,,Male,A1,1.0,2025-05-02T09:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA54159,Vijayapura District & Sessions Court,Esha Sharma,,,,
UDR,Non-Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA12192,Sanjay Verma,Sub-Inspector,SHO,1972-11-12,Female,B Positive,0,2005-04-10,298226260202300024,202300024,2024-04-12,"On 07-04-2024, a case of Murder was reported at Kalaburagi City PS, Kalaburagi district.",2024-04-07T20:00:00,2024-04-08T02:00:00,2024-04-08T13:00:00,17.3033,76.8293,"Incident occurred near coordinates 17.3033, 76.8293 within jurisdiction of Kalaburagi City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Anil Gowda,74,Private Employee,Hindu,General,Transgender,Vikram Nair,71,Transgender,0,Deepak Nair,,Transgender,A1,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA12192,Sanjay Verma,Deputy Superintendent,Investigating Officer,1976-10-07,Male,B Negative,1,2003-01-14,298226260202300024,202300024,2024-04-12,"On 07-04-2024, a case of Murder was reported at Kalaburagi City PS, Kalaburagi district.",2024-04-07T20:00:00,2024-04-08T02:00:00,2024-04-08T13:00:00,17.3033,76.8293,"Incident occurred near coordinates 17.3033, 76.8293 within jurisdiction of Kalaburagi City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Rahul Pai,46,Female,A2,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA91578,Suresh Bhat,Head Constable,Station Writer,1978-05-18,Male,B Positive,0,2003-07-08,131828811202600025,202600025,2022-07-15,"On 10-07-2022, a case of Money Laundering was reported at Vijayapura Town PS, Vijayapura district.",2022-07-10T17:00:00,2022-07-10T22:00:00,2022-07-11T04:00:00,16.8791,75.711,"Incident occurred near coordinates 16.8791, 75.711 within jurisdiction of Vijayapura Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Manish Kulkarni,67,Private Employee,Hindu,General,Transgender,Anil Kulkarni,74,Female,0,Hari Bhat,53,Transgender,A1,1.0,2022-07-22T04:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA91578,Vijayapura District & Sessions Court,Hari Bhat,,2022-08-19T04:00:00,B,KA91578
PAR,Heinous,Chargesheet Filed,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA86073,Farhan Hegde,Constable,Station Writer,1998-12-14,Male,B Negative,1,2017-11-18,395872996202200026,202200026,2022-10-12,"On 07-10-2022, a case of Money Laundering was reported at Mangaluru Town PS, Mangaluru district.",2022-10-07T07:00:00,2022-10-07T14:00:00,2022-10-07T20:00:00,12.9401,74.8621,"Incident occurred near coordinates 12.9401, 74.8621 within jurisdiction of Mangaluru Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Divya Kulkarni,59,Private Employee,Hindu,General,Male,Rajesh Naik,23,Male,0,Aarav Singh,,Female,A1,1.0,2022-10-19T09:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA86073,Dakshina Kannada District & Sessions Court,Aarav Singh,"Divya Singh,Dev Kamath",2022-10-28T09:00:00,C,KA86073
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA86073,Farhan Hegde,Head Constable,Investigating Officer,1980-11-04,Female,AB Positive,0,2016-07-27,395872996202200026,202200026,2022-10-12,"On 07-10-2022, a case of Money Laundering was reported at Mangaluru Town PS, Mangaluru district.",2022-10-07T07:00:00,2022-10-07T14:00:00,2022-10-07T20:00:00,12.9401,74.8621,"Incident occurred near coordinates 12.9401, 74.8621 within jurisdiction of Mangaluru Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Divya Singh,,Male,A2,,,,,,,,,,,,
PAR,Heinous,Chargesheet Filed,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA86073,Farhan Hegde,Deputy Superintendent,Station Writer,1987-01-16,Female,O Negative,0,2004-09-02,395872996202200026,202200026,2022-10-12,"On 07-10-2022, a case of Money Laundering was reported at Mangaluru Town PS, Mangaluru district.",2022-10-07T07:00:00,2022-10-07T14:00:00,2022-10-07T20:00:00,12.9401,74.8621,"Incident occurred near coordinates 12.9401, 74.8621 within jurisdiction of Mangaluru Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Dev Kamath,,Male,A3,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA56569,Abhishek Joshi,Head Constable,Station Writer,1971-03-22,Female,AB Negative,0,2013-04-05,183352606202300027,202300027,2023-11-25,"On 23-11-2023, a case of Money Laundering was reported at Bidar Town PS, Bidar district.",2023-11-23T17:00:00,2023-11-24T01:00:00,2023-11-23T21:00:00,17.8465,77.4806,"Incident occurred near coordinates 17.8465, 77.4806 within jurisdiction of Bidar Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Anil Nair,68,Private Employee,Hindu,General,Female,Rahul Patil,46,Transgender,0,Esha Kumar,,Female,A1,1.0,2023-12-02T00:00:00,Karnataka,Bidar,Bidar Town PS,KA56569,Bidar District & Sessions Court,Esha Kumar,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA12951,Tanvi Hegde,Head Constable,Station Writer,1996-07-22,Male,B Positive,0,2013-10-09,842013370202200028,202200028,2024-12-15,"On 13-12-2024, a case of Dark Web Crime was reported at Udupi Town PS, Udupi district.",2024-12-13T14:00:00,2024-12-13T22:00:00,2024-12-13T16:00:00,13.3089,74.7156,"Incident occurred near coordinates 13.3089, 74.7156 within jurisdiction of Udupi Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Gautam Pai,38,Private Employee,Hindu,General,Male,Isha Verma,6,Female,0,Priya Deshmukh,,Male,A1,1.0,2024-12-22T01:00:00,Karnataka,Udupi,Udupi Town PS,KA12951,Udupi District & Sessions Court,Priya Deshmukh,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA83964,Kavya Nair,Sub-Inspector,Station Writer,1991-03-23,Male,A Negative,0,2007-02-06,229883477202200029,202200029,2023-12-27,"On 23-12-2023, a case of Assault was reported at Ballari City PS, Ballari district.",2023-12-23T22:00:00,2023-12-24T02:00:00,2023-12-24T16:00:00,15.1175,76.863,"Incident occurred near coordinates 15.1175, 76.863 within jurisdiction of Ballari City PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Gautam Gowda,53,Private Employee,Hindu,General,Female,Isha Nair,38,Female,0,Gautam Deshmukh,21,Female,A1,1.0,2024-01-03T03:00:00,Karnataka,Ballari,Ballari City PS,KA83964,Ballari District & Sessions Court,Gautam Deshmukh,Bhavya Kumar,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA83964,Kavya Nair,Head Constable,Circle Inspector,1996-05-01,Female,AB Negative,0,2005-06-27,229883477202200029,202200029,2023-12-27,"On 23-12-2023, a case of Assault was reported at Ballari City PS, Ballari district.",2023-12-23T22:00:00,2023-12-24T02:00:00,2023-12-24T16:00:00,15.1175,76.863,"Incident occurred near coordinates 15.1175, 76.863 within jurisdiction of Ballari City PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,,,,,,,,,,0,Bhavya Kumar,39,Female,A2,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA19844,Bhavya Das,Deputy Superintendent,Circle Inspector,1974-11-03,Male,A Negative,1,2003-01-03,361298327202200030,202200030,2025-05-17,"On 13-05-2025, a case of Robbery was reported at Ramanagara Town PS, Ramanagara district.",2025-05-13T23:00:00,2025-05-14T01:00:00,2025-05-14T06:00:00,12.7063,77.2542,"Incident occurred near coordinates 12.7063, 77.2542 within jurisdiction of Ramanagara Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Bhavya Sharma,56,Private Employee,Hindu,General,Transgender,Siddharth Kamath,18,Male,0,Hari Nair,43,Transgender,A1,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA19844,Bhavya Das,Constable,Circle Inspector,1974-02-22,Female,O Negative,0,2018-08-17,361298327202200030,202200030,2025-05-17,"On 13-05-2025, a case of Robbery was reported at Ramanagara Town PS, Ramanagara district.",2025-05-13T23:00:00,2025-05-14T01:00:00,2025-05-14T06:00:00,12.7063,77.2542,"Incident occurred near coordinates 12.7063, 77.2542 within jurisdiction of Ramanagara Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Siddharth Reddy,34,Female,A2,,,,,,,,,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA75348,Nikhil Deshmukh,Constable,Investigating Officer,1994-12-01,Male,O Negative,0,2006-11-06,314755646202200031,202200031,2024-02-06,"On 31-01-2024, a case of Grievous Hurt was reported at Dharwad Town PS, Hubballi-Dharwad district.",2024-01-31T20:00:00,2024-02-01T00:00:00,2024-02-01T00:00:00,15.3327,75.1948,"Incident occurred near coordinates 15.3327, 75.1948 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Manish Gowda,61,Private Employee,Hindu,General,Female,Farhan Kumar,40,Male,0,Kavya Das,65,Male,A1,1.0,2024-02-13T01:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA75348,Dharwad District & Sessions Court,Kavya Das,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA71605,Pooja Singh,Inspector,Station Writer,1980-12-04,Male,AB Negative,0,2013-01-13,235852099202500032,202500032,2024-11-06,"On 03-11-2024, a case of Grievous Hurt was reported at Bengaluru City PS, Bengaluru Urban district.",2024-11-03T03:00:00,2024-11-03T11:00:00,2024-11-03T17:00:00,12.9925,77.662,"Incident occurred near coordinates 12.9925, 77.662 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Aarav Kumar,30,Private Employee,Hindu,General,Female,Abhishek Naik,61,Male,0,Sunil Shenoy,,Female,A1,1.0,2024-11-13T04:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA71605,"Principal City Civil & Sessions Court, Bengaluru",Sunil Shenoy,Rajesh Naik,,,
UDR,Heinous,Under Investigation,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA71605,Pooja Singh,Deputy Superintendent,Investigating Officer,1976-09-27,Female,O Positive,1,2001-02-07,235852099202500032,202500032,2024-11-06,"On 03-11-2024, a case of Grievous Hurt was reported at Bengaluru City PS, Bengaluru Urban district.",2024-11-03T03:00:00,2024-11-03T11:00:00,2024-11-03T17:00:00,12.9925,77.662,"Incident occurred near coordinates 12.9925, 77.662 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Rajesh Naik,,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA91286,Isha Naik,Sub-Inspector,Investigating Officer,1992-10-10,Male,AB Positive,0,2013-10-12,138326025202300033,202300033,2023-07-06,"On 03-07-2023, a case of Cheating was reported at Shivamogga Town PS, Shivamogga district.",2023-07-03T16:00:00,2023-07-03T19:00:00,2023-07-03T20:00:00,13.9622,75.5199,"Incident occurred near coordinates 13.9622, 75.5199 within jurisdiction of Shivamogga Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Meena Reddy,52,Private Employee,Hindu,General,Male,Kavya Nair,28,Female,0,Ananya Rao,,Female,A1,1.0,2023-07-13T21:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA91286,Shivamogga District & Sessions Court,Ananya Rao,,2023-08-04T21:00:00,B,KA91286
PAR,Heinous,Report Beece (B-Report),Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA71365,Suresh Verma,Constable,SHO,1971-03-11,Female,AB Positive,0,2010-02-02,356199038202500034,202500034,2025-02-06,"On 04-02-2025, a case of Drug Offence was reported at Mangaluru Town PS, Mangaluru district.",2025-02-04T10:00:00,2025-02-04T16:00:00,2025-02-05T09:00:00,12.9077,74.7826,"Incident occurred near coordinates 12.9077, 74.7826 within jurisdiction of Mangaluru Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Deepak Reddy,42,Private Employee,Hindu,General,Female,Anil Deshmukh,15,Female,0,Bhavya Reddy,,Male,A1,1.0,2025-02-13T17:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA71365,Dakshina Kannada District & Sessions Court,Bhavya Reddy,,,,
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA56278,Suresh Deshmukh,Constable,Investigating Officer,1994-08-25,Male,A Positive,0,2019-05-25,349717835202200035,202200035,2024-04-12,"On 11-04-2024, a case of Cryptocurrency Crime was reported at Kalaburagi City PS, Kalaburagi district.",2024-04-11T03:00:00,2024-04-11T04:00:00,2024-04-11T16:00:00,17.3511,76.8161,"Incident occurred near coordinates 17.3511, 76.8161 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Sunil Hegde,78,Private Employee,Hindu,General,Male,Isha Joshi,5,Transgender,0,Sanjay Deshmukh,60,Transgender,A1,1.0,2024-04-19T06:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA56278,Kalaburagi District & Sessions Court,Sanjay Deshmukh,Kavya Nair,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA56278,Suresh Deshmukh,Deputy Superintendent,Investigating Officer,1971-07-03,Male,AB Positive,1,2006-10-07,349717835202200035,202200035,2024-04-12,"On 11-04-2024, a case of Cryptocurrency Crime was reported at Kalaburagi City PS, Kalaburagi district.",2024-04-11T03:00:00,2024-04-11T04:00:00,2024-04-11T16:00:00,17.3511,76.8161,"Incident occurred near coordinates 17.3511, 76.8161 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,,,,,,,,,,0,Kavya Nair,44,Transgender,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA23844,Kiran Patil,Constable,Investigating Officer,1990-01-07,Female,B Negative,1,2014-12-07,865617478202200036,202200036,2022-11-21,"On 17-11-2022, a case of Cryptocurrency Crime was reported at Bidar Town PS, Bidar district.",2022-11-17T03:00:00,2022-11-17T11:00:00,2022-11-17T09:00:00,17.9356,77.5206,"Incident occurred near coordinates 17.9356, 77.5206 within jurisdiction of Bidar Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Chirag Joshi,52,Private Employee,Hindu,General,Male,Aarav Nair,31,Female,0,Vikram Kulkarni,,Female,A1,1.0,2022-11-28T11:00:00,Karnataka,Bidar,Bidar Town PS,KA23844,Bidar District & Sessions Court,Vikram Kulkarni,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA98218,Aditi Das,Inspector,Circle Inspector,1996-05-10,Male,O Negative,1,2004-06-28,374647553202400037,202400037,2024-10-31,"On 29-10-2024, a case of Theft was reported at Ramanagara Town PS, Ramanagara district.",2024-10-29T02:00:00,2024-10-29T06:00:00,2024-10-29T04:00:00,12.7069,77.2547,"Incident occurred near coordinates 12.7069, 77.2547 within jurisdiction of Ramanagara Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Meena Bhat,58,Private Employee,Hindu,General,Male,Ananya Patil,48,Male,0,Sunil Verma,,Transgender,A1,1.0,2024-11-07T04:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA98218,Ramanagara District & Sessions Court,Sunil Verma,"Esha Gowda,Rajesh Joshi",,,
