AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
597,349,Aarna Patla,18.0,,A1
598,349,Qadim Narayanan,63.0,1.0,A2
599,349,Sudiksha Sura,18.0,2.0,A3
600,350,Onkar Mandal,30.0,2.0,A1
601,350,Joshua Trivedi,,2.0,A2
602,350,Nidra Chhabra,41.0,1.0,A3
603,350,Ekavir Mittal,44.0,1.0,A4
604,351,Leena Bhatti,37.0,1.0,A1
605,352,Faras Sur,34.0,2.0,A1
606,352,Ubika Nanda,59.0,1.0,A2
607,352,Sai Goda,58.0,1.0,A3
608,353,Darsh Chana,15.0,2.0,A1
609,354,Samesh Nadig,27.0,2.0,A1
610,355,Joshua Menon,30.0,3.0,A1
611,355,Kala Bera,37.0,1.0,A2
612,355,Jagrati Choudhary,52.0,1.0,A3
613,356,Nidra Raj,,1.0,A1
614,357,Jagvi Sahni,37.0,,A1
615,357,Bhavya Dass,,2.0,A2
616,357,Advay Bora,16.0,2.0,A3
617,358,Pranit Sha,59.0,1.0,A1
618,359,Abhimanyu Tara,44.0,2.0,A1
619,360,Vasatika Buch,24.0,,A1
620,361,Faras Zacharia,22.0,2.0,A1
621,361,Chatresh Oza,48.0,,A2
622,361,Upasna Setty,21.0,,A3
623,361,Garima Sama,50.0,1.0,A4
624,362,Bhavini Sundaram,,,A1
625,362,Jonathan Tiwari,34.0,1.0,A2
626,362,Arunima Krishnan,69.0,1.0,A3
627,362,Avni Maharaj,38.0,1.0,A4
628,363,Parth Lal,,2.0,A1
629,363,Vedhika Golla,31.0,,A2
630,364,Leela Khanna,48.0,2.0,A1
631,364,Oliver Kade,28.0,2.0,A2
632,365,Mohini Soni,24.0,1.0,A1
633,366,Adweta Dhillon,51.0,1.0,A1
634,367,Rachana Mahajan,66.0,1.0,A1
635,367,Anamika Loke,,1.0,A2
636,367,Aadhya Raman,40.0,1.0,A3
637,368,Nisha Chaudhari,30.0,2.0,A1
638,368,Sanaya Panchal,49.0,1.0,A2
639,368,Bhanumati Krishnamurthy,19.0,2.0,A3
640,369,Jagdish Chadha,34.0,1.0,A1
641,370,Aradhana Sane,43.0,2.0,A1
642,370,Aarini Edwin,,2.0,A2
643,371,Aarna Lanka,,2.0,A1
644,371,Ridhi Boase,32.0,1.0,A2
645,371,Sai Ramaswamy,30.0,1.0,A3
646,372,Riya Lad,41.0,1.0,A1
647,372,Bakhshi Bora,59.0,1.0,A2
648,373,Aarush Varma,18.0,,A1
649,373,Vanya Sarin,,1.0,A2
650,374,Jairaj Wason,61.0,2.0,A1
651,375,Bimala Jain,,1.0,A1
652,376,Jagrati Sur,35.0,2.0,A1
653,377,William Suresh,30.0,1.0,A1
654,378,Amol Bansal,65.0,2.0,A1
655,378,Daksh Nazareth,35.0,2.0,A2
656,378,Nidra Dani,34.0,2.0,A3
657,379,Lohit Suresh,,1.0,A1
658,379,Urishilla Bath,37.0,1.0,A2
659,380,Thomas Bhatnagar,56.0,1.0,A1
660,381,Oscar Nayak,,2.0,A1
661,381,Jai Mahal,37.0,2.0,A2
662,381,Ojasvi Ganguly,36.0,2.0,A3
663,381,Nitesh Sarna,53.0,2.0,A4
664,382,Bhanumati Saha,42.0,1.0,A1
665,383,Nisha Khare,24.0,1.0,A1
666,384,Omya Agrawal,21.0,1.0,A1
667,385,Ucchal Joshi,15.0,,A1
668,386,Chatura Patla,36.0,1.0,A1
669,387,Hemang Ben,62.0,2.0,A1
670,388,Oni Issac,19.0,2.0,A1
671,389,Thomas Borah,56.0,1.0,A1
672,390,Pranav Ram,34.0,2.0,A1
673,390,Laban Shankar,39.0,2.0,A2
674,391,Darpan Mand,23.0,1.0,A1
675,391,Indrajit Shroff,47.0,,A2
676,392,Onkar Karpe,27.0,2.0,A1
677,393,Arya Atwal,56.0,2.0,A1
678,393,Yatin Kota,70.0,1.0,A2
679,394,Banjeet Singhal,63.0,2.0,A1
680,394,Pavani Wali,63.0,2.0,A2
681,394,Varenya Chaudhari,25.0,2.0,A3
682,394,Warhi Khosla,40.0,1.0,A4
683,395,William Chana,34.0,2.0,A1
684,396,Aarav Bobal,21.0,2.0,A1
685,396,Gaurangi Wali,26.0,1.0,A2
686,397,Charan Choudhry,40.0,1.0,A1
687,398,Ekalinga Jayaraman,20.0,,A1
688,398,Gaurika Khare,28.0,1.0,A2
689,399,Yahvi Sampath,,1.0,A1
690,400,Yachana Vyas,63.0,2.0,A1
691,401,Raghav Shankar,26.0,1.0,A1
692,402,Manbir Taneja,46.0,1.0,A1
693,402,Samarth Verma,16.0,1.0,A2
694,403,Sachi Bail,32.0,1.0,A1
695,403,Ranbir Bhatnagar,37.0,1.0,A2
696,404,Vedika Wagle,17.0,2.0,A1
697,405,Utkarsh Sule,44.0,,A1
698,405,Bhavya Batta,60.0,1.0,A2
699,405,Ira Mane,42.0,2.0,A3
700,405,Ojas Dyal,25.0,1.0,A4
701,406,Ridhi Lad,46.0,1.0,A1
702,407,Kashish Sen,53.0,1.0,A1
703,407,Charvi Dara,61.0,1.0,A2
704,408,Chakrika Som,38.0,1.0,A1
705,409,Sanaya Parikh,40.0,1.0,A1
706,409,Eta Bhakta,69.0,1.0,A2
707,409,Tristan Mall,40.0,2.0,A3
708,410,Mitali Divan,32.0,2.0,A1
709,411,Indali Morar,41.0,2.0,A1
710,412,Liam Chadha,41.0,2.0,A1
711,413,Anjali Sachdeva,,1.0,A1
712,414,Vritti Basak,39.0,1.0,A1
713,415,Mitesh Lala,57.0,3.0,A1
714,416,Yash Balakrishnan,57.0,,A1
715,417,Aashi Gaba,23.0,2.0,A1
716,417,Madhav Nagarajan,58.0,2.0,A2
717,418,Bimala Manne,42.0,,A1
718,418,Yoshita Hari,28.0,1.0,A2
719,419,Janani Char,17.0,2.0,A1
720,420,Vedhika Sabharwal,38.0,1.0,A1
721,421,Jackson Deep,36.0,1.0,A1
722,421,Varsha Pall,66.0,2.0,A2
723,422,Ayush Dani,22.0,1.0,A1
724,423,Kalpit Brar,,2.0,A1
725,424,Ronith Chokshi,37.0,2.0,A1
726,425,Dominic Mitra,69.0,1.0,A1
727,426,Arunima Pall,68.0,2.0,A1
728,426,Naveen Tella,,1.0,A2
729,427,Rehaan Manda,54.0,2.0,A1
730,427,Aayush Chaudhary,46.0,2.0,A2
731,427,Yamini Soman,57.0,1.0,A3
732,428,Panini Kala,64.0,,A1
733,429,Zinal Deshpande,22.0,1.0,A1
734,429,Jalsa Mani,41.0,1.0,A2
735,430,Tanmayi Muni,,1.0,A1
736,430,Upkaar Reddy,19.0,1.0,A2
737,431,Agastya Swamy,39.0,1.0,A1
738,432,Nandini Chaudry,26.0,1.0,A1
739,433,Jason Kaul,26.0,1.0,A1
740,434,Jason Krishna,54.0,2.0,A1
741,434,Widisha Kashyap,34.0,2.0,A2
742,434,Ayushman Chaudhary,,2.0,A3
743,435,Faraj Venkatesh,,2.0,A1
744,435,Unnati Jaggi,17.0,3.0,A2
745,436,Leela Sengupta,,2.0,A1
746,436,Krisha Savant,43.0,2.0,A2
747,437,Raagini Desai,29.0,1.0,A1
748,438,Vamakshi Dugar,19.0,2.0,A1
749,438,Mahika Lall,22.0,2.0,A2
750,438,Krishna Pandit,40.0,1.0,A3
751,438,Ekani Bhat,45.0,2.0,A4
752,439,Lajita Chatterjee,34.0,1.0,A1
753,440,Yug Keer,37.0,2.0,A1
754,440,Frado Bhatti,21.0,1.0,A2
755,441,Baljiwan Sharma,63.0,2.0,A1
756,441,Yutika Sama,37.0,,A2
757,441,Anmol Singh,,1.0,A3
758,442,Watika Thakkar,61.0,1.0,A1
759,442,Ojas Mistry,22.0,1.0,A2
760,443,Bhavna Lanka,69.0,1.0,A1
761,443,Chameli Ratti,56.0,2.0,A2
762,444,Prisha Kadakia,,2.0,A1
763,444,Faraj Mittal,38.0,2.0,A2
764,444,Rachita Zacharia,26.0,1.0,A3
765,445,Pranit Bahl,53.0,1.0,A1
766,446,Janya Shere,,1.0,A1
767,446,Wridesh Dora,16.0,2.0,A2
768,447,Amara Mangat,15.0,2.0,A1
769,448,Rehaan Bala,39.0,1.0,A1
770,449,Saksham Dutta,50.0,2.0,A1
771,450,Devansh Ray,28.0,1.0,A1
772,451,Zayan Taneja,34.0,1.0,A1
773,452,Hredhaan Gill,64.0,2.0,A1
774,452,Anvi Sarraf,38.0,2.0,A2
775,453,Pallavi Soman,,1.0,A1
776,453,Arunima Dhillon,64.0,2.0,A2
777,454,Wriddhish Kulkarni,52.0,1.0,A1
778,455,Abhiram Ramaswamy,32.0,1.0,A1
779,455,Charvi Chana,55.0,1.0,A2
780,456,Bahadurjit Mahal,34.0,2.0,A1
781,457,Indira Salvi,27.0,1.0,A1
782,458,Dalaja Murthy,56.0,1.0,A1
783,459,Ekaja Seth,66.0,1.0,A1
784,460,Frado Sachdeva,26.0,1.0,A1
785,461,Veer Chakraborty,40.0,2.0,A1
786,461,Rushil Lala,22.0,1.0,A2
787,462,Sudiksha Talwar,42.0,2.0,A1
788,463,Samuel Kale,55.0,,A1
789,463,Ranbir Sahota,20.0,2.0,A2
790,463,Nilima Dhingra,23.0,,A3
791,463,Bina Lala,63.0,,A4
792,464,Upasna Deol,35.0,2.0,A1
793,464,Mitali Kala,30.0,,A2
794,465,Gaurangi Keer,35.0,2.0,A1
795,465,Irya Bath,18.0,1.0,A2
796,465,Zehaan Thaman,34.0,2.0,A3
797,465,Chasmum Rana,55.0,2.0,A4
798,466,Harinakshi Sidhu,57.0,1.0,A1
799,467,Dhriti Basu,64.0,2.0,A1
800,467,Xalak Mand,44.0,1.0,A2
801,468,Rajata Gala,57.0,2.0,A1
802,468,Vyanjana Dora,36.0,1.0,A2
803,468,Chatresh Gulati,16.0,1.0,A3
804,468,Chatura Karpe,46.0,1.0,A4
805,469,Jack Talwar,25.0,1.0,A1
806,469,Riya Parikh,34.0,2.0,A2
807,469,Tanvi Tailor,32.0,,A3
808,470,Pranit Ganguly,62.0,1.0,A1
809,471,Atharv Mane,,1.0,A1
810,471,Meera Prakash,61.0,1.0,A2
811,471,Ekiya Dube,16.0,1.0,A3
812,471,Finn Sharma,,1.0,A4
813,472,Ekta Dayal,55.0,1.0,A1
814,473,Gaurav Bail,54.0,1.0,A1
815,474,Chanchal Swaminathan,23.0,2.0,A1
816,474,Dayita Deep,,1.0,A2
817,475,Vamakshi Loyal,62.0,1.0,A1
818,476,Girik Baria,42.0,,A1
819,476,Ubika Kapur,33.0,,A2
820,477,Fariq Sridhar,,2.0,A1
821,477,Manthan Datta,31.0,2.0,A2
822,478,Chakradev Varghese,,1.0,A1
823,478,Yashvi Sandal,63.0,2.0,A2
824,478,Girindra Shetty,57.0,2.0,A3
825,479,Turvi Gola,56.0,2.0,A1
826,479,Maya Bath,,1.0,A2
827,480,Qasim Brar,37.0,2.0,A1
828,480,Hitesh Saraf,39.0,2.0,A2
829,481,Triveni Ravel,61.0,1.0,A1
830,482,Krishna Atwal,23.0,,A1
831,483,Rayaan Chadha,27.0,2.0,A1
832,484,Ojas Dua,25.0,2.0,A1
833,484,Vedhika Sinha,32.0,3.0,A2
834,485,Gauri Anand,46.0,1.0,A1
835,486,Pahal Mutti,28.0,2.0,A1
836,487,Upasna Padmanabhan,66.0,1.0,A1
837,488,Chaaya Ramakrishnan,31.0,1.0,A1
838,489,Vasudha Dayal,29.0,1.0,A1
839,489,Ryan Dugar,55.0,1.0,A2
840,489,Harrison Sagar,62.0,3.0,A3
841,489,Chavvi Keer,42.0,2.0,A4
842,490,Devansh Nazareth,40.0,,A1
843,490,Ishaan Karan,44.0,2.0,A2
844,490,Udarsh Sur,,1.0,A3
845,491,Chandresh Sarma,23.0,,A1
846,492,Oliver Dalal,46.0,2.0,A1
847,492,Janaki Dugar,47.0,1.0,A2
848,492,Riya Toor,35.0,2.0,A3
849,492,Hardik Dube,29.0,2.0,A4
850,493,Harita Mangat,,1.0,A1
851,494,Max Wagle,,1.0,A1
852,495,Zansi Boase,62.0,2.0,A1
853,495,Hamsini Murty,,2.0,A2
854,496,Dalbir Venkatesh,19.0,1.0,A1
855,497,Ati Wable,19.0,2.0,A1
856,498,Rudra Mitra,,2.0,A1
857,499,Tanay Chander,39.0,1.0,A1
858,499,Harini Dutta,38.0,2.0,A2
859,499,Ayaan Zacharia,62.0,1.0,A3
860,500,Jatin Batta,50.0,3.0,A1
861,501,Bhavani Dey,,1.0,A1
862,502,Manan Sandal,47.0,,A1
863,503,Zilmil Rana,57.0,1.0,A1
864,503,Wishi Sampath,16.0,2.0,A2
865,504,Vedhika Shankar,64.0,1.0,A1
866,505,Bachittar Dugar,26.0,2.0,A1
867,505,Jagat Rege,39.0,1.0,A2
868,505,Jai Pingle,29.0,1.0,A3
869,505,Banjeet Virk,41.0,2.0,A4
870,506,Vedika Bala,21.0,2.0,A1
871,507,Jason Palla,60.0,1.0,A1
872,508,Shivani Sen,27.0,2.0,A1
873,508,Eshana Chakraborty,30.0,2.0,A2
874,508,Lila Kaul,,2.0,A3
875,508,Harinakshi Zachariah,,,A4
876,509,Jatin Chada,,1.0,A1
877,510,Jai Wali,60.0,2.0,A1
878,510,Anirudh Maharaj,42.0,,A2
879,510,Yatan Sawhney,67.0,1.0,A3
880,510,Ekani Ratti,33.0,1.0,A4
881,511,Arjun Wable,69.0,1.0,A1
882,512,Bhavika Dhawan,58.0,,A1
883,512,Aadhya Chakraborty,,1.0,A2
884,513,Avi Bhardwaj,,2.0,A1
885,513,Madhavi Chaudhary,15.0,1.0,A2
886,514,Charles Jain,63.0,1.0,A1
887,515,Eesha Shetty,49.0,2.0,A1
888,515,Dominic Sule,25.0,2.0,A2
889,516,Jeremiah Modi,47.0,1.0,A1
890,517,Siya Barman,64.0,1.0,A1
891,518,Indali Kala,46.0,1.0,A1
892,518,Chakradev Edwin,21.0,2.0,A2
893,518,Charita Chakraborty,,2.0,A3
894,519,Hema Lal,47.0,2.0,A1
895,519,Anjali Korpal,34.0,1.0,A2
896,520,Aarnav Soni,40.0,2.0,A1
897,521,Faras Yohannan,25.0,,A1
898,522,Turvi Prabhakar,18.0,2.0,A1
899,522,Sai Andra,17.0,1.0,A2
900,522,Anmol Mand,32.0,1.0,A3
901,523,Janani Bansal,69.0,,A1
902,524,Onkar Hari,,2.0,A1
903,525,Anusha Handa,47.0,1.0,A1
904,526,Rachana Ray,33.0,1.0,A1
905,526,Jairaj Vasa,67.0,1.0,A2
906,526,Warhi Pathak,61.0,1.0,A3
907,526,Udarsh Batta,53.0,1.0,A4
908,527,Robert Natt,26.0,2.0,A1
909,527,Aryan Kara,41.0,1.0,A2
910,527,Falan Krish,22.0,2.0,A3
911,528,Varsha Sankaran,70.0,1.0,A1
912,529,Harini Bhagat,48.0,1.0,A1
913,530,Jeet Chada,31.0,1.0,A1
914,530,Bahadurjit Purohit,67.0,2.0,A2
915,531,Daksh Ben,46.0,2.0,A1
916,532,Priya Chaudhuri,44.0,2.0,A1
917,532,Atharv Setty,25.0,1.0,A2
918,532,Reyansh Chokshi,52.0,2.0,A3
919,532,Advik Bir,43.0,1.0,A4
920,533,Sai Grewal,28.0,2.0,A1
921,534,Madhav Din,37.0,1.0,A1
922,535,Sai Jaggi,22.0,1.0,A1
923,536,Nicholas Cheema,39.0,1.0,A1
924,536,Brijesh Tandon,16.0,2.0,A2
925,537,Vasana Narula,32.0,1.0,A1
926,537,Samesh Ratta,29.0,1.0,A2
927,538,Ishwar Dhar,36.0,1.0,A1
928,538,Ria Hayer,62.0,,A2
929,539,Harinakshi Korpal,21.0,2.0,A1
930,540,Laksh Raghavan,42.0,2.0,A1
931,541,Kashish Garg,44.0,2.0,A1
932,541,Dhruv Dani,,2.0,A2
933,541,Kalpit Gupta,40.0,,A3
934,541,Kritika Prasad,,1.0,A4
935,542,Manthan Narang,53.0,2.0,A1
936,543,Finn Singhal,61.0,1.0,A1
937,544,Zilmil Shetty,65.0,,A1
938,545,Nandini Bansal,69.0,1.0,A1
939,546,Damini Sandal,23.0,1.0,A1
940,546,Naksh Prasad,22.0,2.0,A2
941,547,Victor Barman,31.0,2.0,A1
942,548,Aryan Gola,,1.0,A1
943,549,Yachana Varghese,25.0,,A1
944,550,Balvan Iyer,34.0,1.0,A1
945,551,Lakshit Lal,,2.0,A1
946,552,Urmi Vala,,2.0,A1
947,552,Mitali Kari,69.0,2.0,A2
948,552,Shaurya Som,16.0,2.0,A3
949,553,Raghav Sanghvi,43.0,1.0,A1
950,553,Shaurya Sarna,53.0,1.0,A2
951,554,Xalak Pant,57.0,2.0,A1
952,554,Umang Saini,63.0,2.0,A2
953,554,Netra Yogi,67.0,1.0,A3
954,555,Mahika Raj,45.0,2.0,A1
955,556,Falguni Seth,25.0,1.0,A1
956,557,Avi Grover,49.0,2.0,A1
957,557,Ekaraj Raju,69.0,1.0,A2
958,558,Jyoti Vasa,48.0,2.0,A1
959,559,Kai Yadav,38.0,2.0,A1
960,560,Dayita Sankaran,22.0,2.0,A1
961,560,Nathan Mukherjee,68.0,1.0,A2
962,561,Sanaya Bhatt,61.0,1.0,A1
963,562,Balveer Chand,37.0,1.0,A1
964,562,Tanmayi Palan,48.0,2.0,A2
965,563,Girish Ramaswamy,36.0,1.0,A1
966,563,Wriddhish Dugar,66.0,2.0,A2
967,564,Jyoti Bose,,1.0,A1
968,565,Turvi Bala,23.0,1.0,A1
969,565,Triya Raj,30.0,2.0,A2
970,566,Ishwar Deshpande,26.0,2.0,A1
971,567,Raksha Dey,65.0,1.0,A1
972,567,Arya Edwin,63.0,2.0,A2
973,567,Andrew Chaudhry,20.0,1.0,A3
974,567,Chaitaly Dash,70.0,2.0,A4
975,568,Bakhshi Walia,39.0,1.0,A1
976,569,Charles Agrawal,33.0,1.0,A1
977,570,Gavin Babu,26.0,1.0,A1
978,571,Chaitanya Sagar,30.0,1.0,A1
979,572,Jai Kata,,1.0,A1
980,573,Diya Arora,68.0,1.0,A1
981,574,Harsh Yadav,31.0,1.0,A1
982,574,Zayan Chandran,,2.0,A2
983,575,Ekansh Nayak,66.0,,A1
984,576,Ansh Dash,45.0,2.0,A1
985,577,Kavya Tara,50.0,2.0,A1
986,578,Sachi Narasimhan,26.0,2.0,A1
987,578,Arunima Nadkarni,56.0,1.0,A2
988,578,Oeshi Mani,35.0,3.0,A3
989,578,Veer Narula,64.0,2.0,A4
990,579,Ekaraj Hans,52.0,3.0,A1
991,579,Lohit Jayaraman,30.0,1.0,A2
992,580,Pooja Sibal,53.0,1.0,A1
993,581,Chavvi Mangal,,1.0,A1
994,581,Saksham Magar,56.0,,A2
995,582,Ridhi Sami,69.0,1.0,A1
996,582,Nachiket Subramaniam,47.0,,A2
997,583,Parth Kurian,20.0,1.0,A1
998,583,Ubika Mohan,,2.0,A2
999,583,Bhanumati Prashad,43.0,1.0,A3
1000,584,Ranveer Agrawal,21.0,1.0,A1
1001,585,Kashvi Rajagopalan,32.0,,A1
1002,586,Nicholas Hari,59.0,1.0,A1
1003,586,Aadhya Pall,33.0,2.0,A2
1004,587,Vanya Banerjee,28.0,,A1
1005,587,Ayaan Divan,53.0,2.0,A2
1006,587,Tamanna Din,20.0,1.0,A3
1007,588,Zayyan Mittal,46.0,2.0,A1
1008,589,Amruta Kadakia,46.0,3.0,A1
1009,589,Darika Ahuja,28.0,1.0,A2
1010,589,Vyanjana Agarwal,50.0,1.0,A3
1011,590,Patrick Prasad,15.0,2.0,A1
1012,591,Rehaan Lad,53.0,1.0,A1
1013,592,Krishna Dash,61.0,1.0,A1
1014,593,Harrison Andra,54.0,2.0,A1
1015,594,Keya Venkatesh,68.0,2.0,A1
1016,595,Hemal Murty,53.0,1.0,A1
1017,595,Jalsa Rastogi,62.0,1.0,A2
1018,595,Dakshesh Parekh,,2.0,A3
1019,595,Harish Aggarwal,49.0,1.0,A4
1020,596,Yuvraj Pillay,39.0,2.0,A1
1021,597,Anay Parsa,34.0,2.0,A1
1022,598,Harish Rajan,63.0,1.0,A1
1023,599,Sanaya D’Alia,67.0,2.0,A1
1024,599,Wridesh Kohli,19.0,1.0,A2
1025,599,Onkar Chakraborty,55.0,2.0,A3
1026,600,Gautam Natarajan,48.0,2.0,A1
1027,601,Udant Lad,31.0,2.0,A1
1028,601,Bina Chahal,,2.0,A2
1029,601,Gaurav Oak,,1.0,A3
1030,602,Deepa Bhatia,67.0,1.0,A1
1031,602,Lipika Sampath,16.0,,A2
1032,603,Triveni Mutti,17.0,,A1
1033,604,Dayamai Thakkar,24.0,2.0,A1
1034,605,Daniel Nath,26.0,,A1
1035,605,Shivansh Kar,35.0,1.0,A2
1036,606,Manya Nazareth,33.0,1.0,A1
1037,607,Gunbir Deep,69.0,1.0,A1
1038,608,Vasudha Manne,,1.0,A1
1039,608,Shaurya Kamdar,36.0,1.0,A2
1040,608,Aditya Pathak,,2.0,A3
1041,609,Ishani Som,49.0,1.0,A1
1042,610,Wridesh Ranganathan,22.0,,A1
1043,610,Chasmum Gera,53.0,,A2
1044,610,Gaurav Sheth,47.0,1.0,A3
1045,611,Yashodhara Kar,27.0,1.0,A1
1046,611,Varsha Mahal,24.0,,A2
1047,612,Hardik Nanda,16.0,2.0,A1
1048,613,Pranit Ahluwalia,61.0,1.0,A1
1049,613,Dipta Das,44.0,2.0,A2
1050,614,Frado Dash,69.0,2.0,A1
1051,615,Chakradhar Venkataraman,67.0,1.0,A1
1052,615,Sai Dey,45.0,1.0,A2
1053,615,Dhriti Virk,,2.0,A3
1054,616,Raghav Dhar,43.0,2.0,A1
1055,617,Abha Raj,58.0,2.0,A1
1056,618,Samar Bobal,52.0,1.0,A1
1057,619,Radha Raghavan,,2.0,A1
1058,620,Gaurav Patil,35.0,1.0,A1
1059,621,Krishna Kapadia,40.0,2.0,A1
1060,621,Henry Dasgupta,68.0,2.0,A2
1061,621,Damini Suri,25.0,2.0,A3
1062,621,Ikshita Manda,22.0,2.0,A4
1063,622,Hemani Wali,61.0,1.0,A1
1064,623,Jonathan Dhar,70.0,1.0,A1
1065,624,Qadim Sarna,27.0,1.0,A1
1066,625,Dalaja Chahal,20.0,,A1
1067,626,Frado Mangal,28.0,1.0,A1
1068,627,Nidra Atwal,,,A1
1069,627,Abhimanyu Sandal,47.0,1.0,A2
1070,628,Parth Borde,30.0,1.0,A1
1071,628,Kiaan Varkey,37.0,1.0,A2
1072,628,Charan Sami,21.0,2.0,A3
1073,629,Jacob Mannan,39.0,,A1
1074,629,Vasudha Memon,63.0,2.0,A2
1075,630,Ubika Sura,36.0,2.0,A1
1076,631,Hredhaan Ahluwalia,67.0,2.0,A1
1077,631,Quincy Ratti,15.0,2.0,A2
1078,632,Nachiket Krishna,34.0,1.0,A1
1079,632,Upma Rana,19.0,,A2
1080,633,Ikbal Sarna,37.0,2.0,A1
1081,634,Bhavani Baria,23.0,1.0,A1
1082,635,Varenya Lata,62.0,1.0,A1
1083,635,Oviya Suresh,17.0,2.0,A2
1084,635,Joshua Nair,35.0,2.0,A3
1085,635,Yachana Ramachandran,50.0,,A4
1086,636,Charles Oommen,67.0,2.0,A1
1087,636,Abhiram Saraf,42.0,2.0,A2
1088,636,Bimala Manda,54.0,1.0,A3
1089,636,Fitan Sanghvi,16.0,1.0,A4
1090,637,Adya Kota,,1.0,A1
1091,638,Kevin Rattan,,1.0,A1
1092,639,Nikita Vohra,38.0,1.0,A1
1093,639,Vihaan Kapadia,15.0,,A2
1094,639,Pooja Srinivas,20.0,1.0,A3
1095,640,Januja Mand,58.0,1.0,A1
1096,641,Simon Mangal,24.0,2.0,A1
1097,641,Ati Chaudhuri,,2.0,A2
1098,642,Isaac Chatterjee,45.0,2.0,A1
1099,643,Wazir Majumdar,39.0,2.0,A1
1100,643,Leena Chahal,51.0,2.0,A2
1101,643,Kalpit Dara,20.0,2.0,A3
1102,644,Mitesh Bassi,,1.0,A1
1103,645,Jacob Sarin,70.0,2.0,A1
1104,646,Bimala Bath,66.0,1.0,A1
1105,646,Ranveer Rao,60.0,2.0,A2
1106,646,Yochana Borde,45.0,2.0,A3
1107,646,Raksha Upadhyay,50.0,2.0,A4
1108,647,Nathaniel Kamdar,27.0,,A1
1109,647,Yochana Shah,49.0,2.0,A2
1110,648,Bishakha Baral,26.0,1.0,A1
1111,648,Arunima Deol,,1.0,A2
1112,649,Aishani Deol,42.0,2.0,A1
1113,650,Ati Goda,34.0,,A1
1114,651,Amruta Jani,28.0,1.0,A1
1115,652,Pratyush Sharaf,62.0,2.0,A1
1116,652,Patrick Gulati,62.0,2.0,A2
1117,652,Pranit Manda,50.0,,A3
1118,652,Dayita Gaba,43.0,2.0,A4
1119,653,Yatan Sha,17.0,2.0,A1
1120,654,Leena Bail,57.0,1.0,A1
1121,654,Agastya Bassi,51.0,1.0,A2
1122,655,Samaksh Dewan,31.0,,A1
1123,656,Yagnesh Bhalla,43.0,2.0,A1
1124,657,Yasti Sagar,15.0,,A1
1125,657,Aarav Kapur,,1.0,A2
1126,657,Utkarsh Sane,,1.0,A3
1127,658,Vyanjana Gara,63.0,1.0,A1
1128,658,Udarsh Chaudry,53.0,2.0,A2
1129,659,Caleb Dora,,1.0,A1
1130,659,Priya Wali,26.0,1.0,A2
1131,659,Pratyush Sandal,40.0,2.0,A3
1132,660,Jyoti Lanka,17.0,2.0,A1
1133,660,Aarnav Dixit,64.0,2.0,A2
1134,660,Ekaja Divan,,2.0,A3
1135,660,Sanya Sridhar,51.0,2.0,A4
1136,661,Joshua Gopal,,1.0,A1
1137,662,Gauri Devi,21.0,1.0,A1
1138,662,Leela Sahota,,1.0,A2
1139,663,Anay Patil,53.0,1.0,A1
1140,664,Chaitaly Sharma,37.0,3.0,A1
1141,665,Jacob Dhar,24.0,1.0,A1
1142,665,Atharv Samra,,2.0,A2
1143,666,Farhan Konda,36.0,2.0,A1
1144,667,Chandani Singhal,42.0,2.0,A1
1145,668,Darpan Balay,20.0,2.0,A1
1146,669,Aarna Thaker,29.0,,A1
1147,669,Utkarsh Sampath,21.0,1.0,A2
1148,670,Daksh Kanda,48.0,2.0,A1
1149,671,Lajita Gala,48.0,1.0,A1
1150,672,Faras Patil,46.0,1.0,A1
1151,672,Ayaan Khatri,42.0,1.0,A2
1152,673,Raghav Jaggi,16.0,,A1
1153,673,Wridesh Luthra,,1.0,A2
1154,673,Chaitanya Sule,47.0,1.0,A3
1155,673,Chanakya Murty,44.0,2.0,A4
1156,674,Divya Raman,15.0,2.0,A1
1157,674,Kai Chatterjee,64.0,2.0,A2
1158,675,Bina Edwin,57.0,1.0,A1
1159,676,Naveen Thaker,59.0,1.0,A1
1160,676,Sara Deep,44.0,2.0,A2
1161,677,Widisha Chatterjee,22.0,2.0,A1
1162,678,Neel Bir,,1.0,A1
1163,678,Januja Pandit,46.0,1.0,A2
1164,679,Riya Dey,,2.0,A1
1165,679,Vinaya Baral,27.0,2.0,A2
1166,680,Yauvani Murthy,67.0,2.0,A1
1167,681,Nathan Rastogi,,,A1
1168,682,Ikbal Chada,21.0,1.0,A1
1169,683,Dhruv Nadig,15.0,2.0,A1
1170,683,Vedika Kala,63.0,1.0,A2
1171,683,Ishwar Mallick,17.0,1.0,A3
1172,683,Balvan Dugal,64.0,2.0,A4
1173,684,Janaki Sani,28.0,1.0,A1
1174,685,Zayyan Goda,35.0,2.0,A1
1175,685,Lucky Biswas,21.0,1.0,A2
1176,685,Nidhi Bumb,25.0,2.0,A3
1177,686,George Sangha,25.0,2.0,A1
1178,687,Vaishnavi Wason,,,A1
1179,688,Akshay Dora,33.0,,A1
1180,689,Tejas Guha,64.0,,A1
1181,690,Akshay Prabhakar,34.0,2.0,A1
1182,691,Tamanna Sachdev,23.0,,A1
1183,692,Tara Sangha,18.0,1.0,A1
1184,692,Peter Gaba,49.0,2.0,A2
1185,692,Lakshmi Mane,56.0,2.0,A3
