VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
626,450,Arunima Goda,79.0,2.0,0
627,450,Vedika Bahri,22.0,1.0,0
628,450,Fiyaz Murthy,33.0,1.0,0
629,451,Warinder Choudhury,40.0,2.0,0
630,452,Forum Ramakrishnan,58.0,,0
631,452,Pallavi Kamdar,,1.0,0
632,453,Kavya Chowdhury,36.0,1.0,0
633,454,Ansh Banerjee,,1.0,0
634,455,Warjas Savant,,2.0,0
635,456,Reva Nadig,83.0,,0
636,457,Gaurangi Sami,69.0,1.0,0
637,457,Naveen Lal,,2.0,0
638,458,Qarin Sawhney,54.0,1.0,0
639,458,Aarush Rattan,43.0,1.0,0
640,459,Zaitra De,81.0,2.0,0
641,460,Falak Manda,9.0,1.0,0
642,461,Udarsh Bail,83.0,2.0,0
643,462,Abha Dixit,77.0,,1
644,462,Jhalak Garde,18.0,2.0,0
645,462,Akshay Vora,48.0,1.0,0
646,463,Amaira Mani,22.0,2.0,0
647,463,Lavanya De,56.0,1.0,0
648,464,Tara Chada,79.0,1.0,0
649,465,Girish Bhargava,82.0,,0
650,466,Abha Gara,28.0,3.0,0
651,467,Lucky Lad,10.0,2.0,0
652,468,Aishani Varughese,,2.0,0
653,469,Nihal Sibal,19.0,,0
654,470,Girik Jani,70.0,1.0,0
655,471,Omaja Bose,,1.0,1
656,471,Wishi Chandra,19.0,2.0,0
657,472,Forum Bassi,54.0,2.0,0
658,473,Christopher Bobal,35.0,2.0,0
659,473,George Rastogi,67.0,1.0,0
660,473,Pranav Khatri,14.0,2.0,1
661,474,Bhavani Dube,81.0,1.0,0
662,475,Vrishti Sehgal,,1.0,0
663,476,Quincy Saraf,26.0,1.0,0
664,477,Bina Sidhu,14.0,2.0,0
665,478,Chakrika Batta,12.0,2.0,0
666,479,Yahvi Babu,62.0,1.0,0
667,480,Suhani Sengupta,,2.0,0
668,480,Harita Grover,25.0,2.0,0
669,481,Agastya Garg,82.0,2.0,0
670,482,Chasmum Chahal,76.0,2.0,0
671,483,Avi Kadakia,51.0,2.0,0
672,483,Maanav Khurana,65.0,1.0,1
673,484,Pahal Bains,,2.0,0
674,485,Chaitaly Ramanathan,,1.0,0
675,486,Bina Bansal,16.0,2.0,0
676,486,Mugdha Sunder,1.0,1.0,0
677,486,Vincent Bhat,79.0,2.0,0
678,487,Jackson Talwar,23.0,2.0,0
679,487,Saumya Sarin,65.0,1.0,1
680,487,Neel Mani,81.0,1.0,0
681,488,Harinakshi Sidhu,73.0,2.0,0
682,489,Sarthak Mandal,44.0,3.0,0
683,490,Advika Parikh,23.0,2.0,0
684,490,Owen Thakur,44.0,2.0,0
685,491,Amara Dora,57.0,1.0,1
686,492,Benjamin Tripathi,6.0,2.0,0
687,493,Saksham Sarna,51.0,2.0,0
688,493,Abeer Korpal,56.0,1.0,0
689,494,Oeshi Patel,82.0,1.0,0
690,495,Odika Rout,70.0,2.0,0
691,495,Zaitra Pathak,,,0
692,495,Saanvi Dhingra,,,0
693,496,Maya Bansal,,2.0,0
694,497,Dipta Padmanabhan,,2.0,0
695,498,Riya Pai,73.0,,0
696,499,Madhavi Date,3.0,2.0,0
697,500,Yashasvi Choudhry,1.0,2.0,1
698,500,Kashish Lad,11.0,1.0,0
699,501,Sudiksha Nori,37.0,1.0,0
700,501,Vivaan Palla,,2.0,0
701,502,Falak Varty,1.0,3.0,0
702,502,Jalsa Sha,25.0,1.0,0
703,503,Pavani De,,1.0,0
704,503,Tanish Sehgal,25.0,2.0,0
705,503,Kala Vora,3.0,,0
706,504,Maanas Tiwari,,,0
707,505,Simon Shah,65.0,1.0,1
708,506,Kavya Mitter,,1.0,0
709,507,Dalaja Mander,30.0,1.0,0
710,507,Qadim Suresh,43.0,2.0,0
711,508,Dayita Sethi,63.0,2.0,0
712,508,Krishna Soman,43.0,2.0,0
713,508,Lakshit Thaman,,1.0,0
714,509,Noah Bakshi,7.0,1.0,0
715,510,Vamakshi Thakkar,7.0,2.0,0
716,511,Rajeshri Gole,59.0,2.0,1
717,512,Ishwar Chaudhary,,,0
718,513,Daniel Nanda,67.0,1.0,1
719,514,Aarna Prashad,61.0,2.0,0
720,515,Ishwar Luthra,,,1
721,516,Amruta Chaudhuri,57.0,1.0,1
722,517,Lucky Prakash,46.0,2.0,1
723,517,Yatan Yogi,74.0,2.0,0
724,518,Aadi Bhasin,60.0,2.0,1
725,518,Anjali Krishna,61.0,1.0,0
726,519,Rachana Kade,4.0,1.0,1
727,520,Falguni Babu,,2.0,0
728,521,Vrinda Ramaswamy,21.0,1.0,0
729,522,Krisha Parmar,2.0,2.0,0
730,522,Peter Anand,70.0,1.0,0
731,523,Timothy Kaur,37.0,1.0,0
732,524,Rohan Randhawa,14.0,2.0,0
733,524,Arunima Tella,64.0,1.0,0
734,525,Joshua Lad,45.0,1.0,0
735,526,Prisha Ben,25.0,2.0,0
736,527,Diya Ahluwalia,,1.0,0
737,528,Dev Chatterjee,39.0,2.0,0
738,529,Hritik Solanki,77.0,,0
739,530,Reva Chandran,43.0,2.0,0
740,531,Riya Bhakta,19.0,2.0,0
741,531,Rachana Bhatti,16.0,1.0,0
742,532,Nirja Kaul,3.0,1.0,0
743,532,Sudiksha Rajagopalan,,2.0,0
744,533,Isha Sama,84.0,2.0,0
745,534,Joshua Muni,77.0,1.0,0
746,534,Yochana Parmar,54.0,2.0,0
747,535,Jyoti Anand,66.0,1.0,0
748,535,Dakshesh Khanna,75.0,2.0,0
749,535,Pahal Padmanabhan,60.0,2.0,0
750,536,Unni Narula,44.0,1.0,0
751,536,Chandani Sahota,51.0,1.0,0
752,537,Unnati Kala,61.0,,0
753,538,Ethan Parmar,47.0,1.0,0
754,539,Rudra Mander,72.0,,0
755,539,Theodore Lala,,2.0,0
756,540,Adweta Chaudhuri,3.0,2.0,0
757,541,Tanmayi Khatri,69.0,1.0,0
758,542,Ranbir Wason,63.0,1.0,0
759,543,Yashoda Suresh,4.0,1.0,0
760,544,Yashodhara Prasad,56.0,2.0,0
761,545,Warda Som,,1.0,0
762,546,Wahab Randhawa,74.0,1.0,1
763,547,Chakrika Saxena,6.0,1.0,0
764,548,Shravya Sibal,,1.0,0
765,548,Nilima Pillai,45.0,2.0,0
766,548,Edhitha Mahajan,9.0,1.0,0
767,549,Jagrati Butala,47.0,2.0,0
768,550,Jagat Bora,71.0,2.0,0
769,551,Chasmum Maharaj,79.0,1.0,0
770,552,Netra Ravi,56.0,1.0,0
771,553,Harini Chada,43.0,1.0,1
772,554,Kabir Mody,53.0,1.0,1
773,555,Liam Dube,35.0,1.0,0
774,556,Raghav Soman,84.0,2.0,0
775,557,Peter Balay,78.0,1.0,0
776,558,Ekaraj Sha,,1.0,0
777,559,Mahika Dugar,63.0,2.0,0
778,560,Samuel De,,2.0,0
779,561,Saksham Amble,39.0,2.0,0
780,562,Vritti Sharma,33.0,2.0,0
781,563,Zaid Gola,48.0,2.0,0
782,563,Tanvi Rajagopalan,70.0,1.0,1
783,564,Wakeeta Sabharwal,76.0,,0
784,565,Shravya Gala,54.0,3.0,0
785,565,Sarthak Toor,22.0,1.0,0
786,566,Baljiwan Anne,61.0,1.0,0
787,567,Ekansh Butala,10.0,2.0,0
788,568,Anjali Dube,74.0,2.0,0
789,568,Ishita Gokhale,16.0,2.0,0
790,569,Madhavi Morar,68.0,2.0,0
791,570,Kavya Khare,83.0,1.0,0
792,571,Rehaan Bhatnagar,80.0,2.0,0
793,571,Gopal Ganesh,,,0
794,572,Sarthak Rana,,1.0,0
795,573,Oscar Aurora,12.0,2.0,1
796,574,Dominic Mallick,21.0,2.0,0
797,574,Caleb Bhavsar,32.0,1.0,1
798,574,Nirja Mitra,62.0,2.0,0
799,575,Parth Nadkarni,28.0,3.0,0
800,576,Yahvi Arya,31.0,1.0,1
801,577,Fariq Bhasin,71.0,1.0,1
802,578,Samarth Barad,6.0,2.0,0
803,579,Yuvraj Kapadia,,1.0,0
804,579,Ekanta Goswami,,2.0,0
805,579,Abeer Bhattacharyya,5.0,1.0,0
806,580,Warinder Tripathi,58.0,2.0,0
807,581,Panini Goda,62.0,1.0,0
808,582,Krishna Ganesh,45.0,,0
809,583,Charita Yogi,73.0,2.0,0
810,584,Upasna Hayre,38.0,3.0,1
811,585,Nidhi Sagar,24.0,2.0,0
812,586,Balvan Dash,25.0,1.0,1
813,587,Panini Koshy,42.0,2.0,0
814,588,Jackson Chanda,,1.0,0
815,588,Mitali Buch,8.0,2.0,0
816,588,Pallavi Gandhi,3.0,1.0,0
817,589,Ikbal Padmanabhan,11.0,1.0,0
818,590,Bhavya Sankar,46.0,3.0,0
819,591,Qabil Thakkar,16.0,1.0,1
820,591,Shravya Kala,,2.0,0
821,591,Sai Bhargava,14.0,3.0,0
822,592,Fariq Memon,22.0,2.0,0
823,593,Wahab Sridhar,78.0,2.0,0
824,594,Gunbir Kakar,3.0,1.0,0
825,595,Pushti Nayar,50.0,1.0,1
826,596,Jason Wali,4.0,1.0,0
827,597,Raghav Aggarwal,84.0,2.0,0
828,598,Vedhika Ratta,44.0,3.0,1
829,598,Ijaya Sangha,,,0
830,599,Joshua Tank,63.0,3.0,0
831,599,Charvi Sibal,,2.0,0
832,600,Eta Rajagopal,69.0,1.0,0
833,600,Thomas Kurian,82.0,2.0,1
834,600,Jatin Deshpande,49.0,2.0,0
835,601,Lakshmi Sarkar,37.0,,0
836,602,Dhriti Rai,74.0,2.0,0
837,603,Hredhaan Rana,1.0,2.0,0
838,604,Tamanna Din,22.0,2.0,0
839,604,Madhav Banerjee,35.0,2.0,0
840,605,Warda Manne,,1.0,0
841,606,Chandani Dutta,,2.0,0
842,607,Mahika Bora,83.0,2.0,0
843,607,Barkha Hayer,4.0,2.0,0
844,608,Nihal Devan,17.0,1.0,0
845,609,Om Bhalla,,2.0,0
846,610,Radha Dixit,40.0,2.0,0
847,610,Yash Bandi,48.0,1.0,1
848,611,Advay Dar,12.0,2.0,0
849,611,Fitan Dara,24.0,1.0,0
850,612,Radha Misra,35.0,1.0,0
851,613,Meera Yadav,,1.0,0
852,613,Devansh Venkataraman,54.0,2.0,0
853,613,Sarthak Dalal,63.0,1.0,0
854,614,Gagan Kunda,59.0,2.0,0
855,615,Aadi Kothari,29.0,2.0,0
856,616,Chaitanya Khalsa,,2.0,0
857,617,Jagrati Mall,34.0,1.0,0
858,617,Pahal Borde,80.0,1.0,0
859,618,Aachal Sandal,,3.0,0
860,619,Oni Dube,18.0,2.0,0
861,620,Jeet Wali,18.0,,0
862,620,Niharika Bhatti,42.0,2.0,0
863,621,Anusha Anne,46.0,2.0,0
864,622,Eesha Ramachandran,,,0
865,623,Aditya Varghese,6.0,2.0,0
866,624,Zaid Sahota,21.0,2.0,0
867,625,Anya Sangha,2.0,1.0,0
868,626,Fariq Bose,59.0,2.0,0
869,626,Girik Gandhi,38.0,2.0,0
870,627,Varsha Tank,40.0,1.0,0
871,628,Saumya Ganguly,13.0,1.0,0
872,629,Isaiah Nigam,73.0,2.0,1
873,630,Teerth Mody,20.0,1.0,0
874,631,Falguni Misra,78.0,2.0,0
875,632,Vyanjana Hora,58.0,1.0,0
876,632,Yoshita Dube,76.0,2.0,0
877,632,Jatin Sura,34.0,2.0,0
878,633,Qabil Yadav,6.0,2.0,0
879,634,Radha Ahluwalia,7.0,1.0,0
880,634,Rushil Choudhry,52.0,2.0,0
881,635,Azad Dyal,,1.0,0
882,636,Jonathan Dugal,18.0,2.0,0
883,636,Xiti Arya,46.0,1.0,1
884,637,Zaid Mand,71.0,2.0,0
885,638,Yadavi Golla,77.0,2.0,0
886,638,Manthan Karnik,21.0,1.0,0
887,639,Pooja Badami,70.0,2.0,0
888,639,Gavin Behl,42.0,1.0,0
889,640,Daksha Choudhary,44.0,3.0,1
890,641,Champak Gopal,55.0,2.0,0
891,641,Aadi Ben,5.0,2.0,0
892,642,Januja Natt,21.0,2.0,0
893,643,Janaki Wadhwa,75.0,2.0,0
894,644,Hardik Borde,7.0,1.0,0
895,644,Charvi Som,62.0,1.0,0
896,645,Idika Pau,81.0,2.0,0
897,646,Ojas Mahal,6.0,1.0,0
898,647,Samuel Gour,10.0,,1
899,648,Amrita Dani,33.0,1.0,0
900,648,Udarsh Bath,19.0,2.0,0
901,649,Jack Agarwal,27.0,2.0,0
902,649,Jyoti Nair,13.0,2.0,0
903,650,Advaith Parekh,29.0,2.0,0
904,651,Lavanya Kurian,,2.0,0
905,651,Riya Kannan,11.0,2.0,1
906,652,Radha Pillay,17.0,1.0,0
907,652,Varenya Chander,,1.0,1
908,653,Luke Bora,57.0,2.0,0
909,654,Advik Chaudhry,66.0,2.0,0
910,655,Luke Arya,18.0,2.0,0
911,655,Hitesh Nigam,5.0,1.0,0
912,656,Garima Srinivas,29.0,1.0,0
913,657,Harshil Minhas,48.0,3.0,0
914,658,Upkaar Rajagopalan,59.0,1.0,1
915,659,Jagat Patel,48.0,2.0,1
916,660,Hemang Madan,71.0,2.0,1
917,661,Maanav Chana,42.0,1.0,0
918,662,Panini Srivastava,57.0,1.0,0
919,663,Leena Chacko,30.0,1.0,1
920,663,Theodore Chahal,,2.0,0
921,663,Janaki Agate,20.0,2.0,0
922,664,Ikshita Patel,6.0,1.0,0
923,665,Udarsh Bhalla,22.0,1.0,0
924,666,Vansha Dugar,,2.0,0
925,666,Manan Pau,69.0,2.0,0
926,667,Qabil Singhal,45.0,2.0,0
927,668,Bhavini Choudhry,20.0,1.0,0
928,669,Meghana Sampath,12.0,2.0,1
929,670,Jeremiah Kakar,75.0,1.0,0
930,671,Vansha Munshi,44.0,1.0,1
931,672,Anamika Chopra,,2.0,0
932,673,Siddharth Apte,67.0,1.0,0
933,674,Barkha Rao,33.0,1.0,0
934,675,Yadavi Doctor,,1.0,0
935,675,Lavanya Sood,6.0,,0
936,676,Vincent Kale,6.0,2.0,0
937,677,Balveer Ram,61.0,1.0,0
938,677,Sathvik Borde,4.0,2.0,0
939,678,Wishi Chandra,24.0,1.0,0
940,678,Dipta Gara,47.0,1.0,1
941,679,Aarna Solanki,45.0,1.0,0
942,680,Kai Sastry,35.0,2.0,0
943,681,Adya Basak,,2.0,0
944,681,Yash Anand,21.0,1.0,1
945,681,Henry Mannan,3.0,1.0,0
946,682,Girik Palla,,2.0,0
947,682,Upadhriti Warrior,2.0,2.0,0
948,683,Ryan Ratti,78.0,,0
949,684,Azad Rai,52.0,2.0,1
950,685,Arin Sampath,58.0,2.0,0
951,686,Aashi Gour,6.0,1.0,0
952,687,Ikshita Saini,,1.0,0
953,688,Advaith Issac,76.0,1.0,0
954,688,Maanav Naik,44.0,2.0,1
955,689,Ishaan Ray,15.0,,1
956,689,Aarush Seshadri,11.0,2.0,0
957,689,Shivani Chatterjee,53.0,3.0,0
958,690,Ijaya Kadakia,81.0,2.0,0
959,691,Yadavi Dash,66.0,,0
960,692,Gautami Comar,24.0,1.0,0
961,693,Nisha Chawla,,2.0,0
962,693,Harish Sawhney,79.0,2.0,0
963,693,Bimala Salvi,16.0,3.0,1
964,694,Nitara Randhawa,65.0,2.0,0
965,695,Atharv Dube,26.0,1.0,0
966,696,Mahika Hans,6.0,2.0,0
967,697,Jonathan Thaman,58.0,2.0,0
968,698,Girik Bal,63.0,2.0,0
969,698,Advay Dua,12.0,1.0,0
970,699,Rachit Khatri,51.0,,0
971,699,Chameli Hari,57.0,1.0,1
972,700,Tripti Das,15.0,1.0,0
973,701,Warda Pathak,33.0,,0
974,702,Oni Prashad,13.0,1.0,0
975,702,Shravya Dyal,53.0,1.0,1
976,702,Chanchal Anne,50.0,1.0,0
977,703,Nathan Vig,82.0,,0
978,703,Jairaj Hans,6.0,2.0,0
979,704,Jonathan Loyal,20.0,,0
980,704,Vasatika Iyengar,34.0,2.0,1
981,705,Samesh Sura,,2.0,1
982,706,Pushti Iyengar,37.0,,1
983,707,Nimrat Memon,,2.0,0
984,707,Mitali Balan,31.0,1.0,0
985,708,Jason Andra,76.0,2.0,0
986,708,Advay Narasimhan,27.0,2.0,1
987,709,Simon Vyas,72.0,1.0,0
988,710,Jagdish Dash,,1.0,0
989,711,Balhaar Walla,,3.0,0
990,711,Geetika Babu,34.0,1.0,0
991,711,Upma Chandran,2.0,2.0,0
992,712,Dhriti Tak,52.0,1.0,0
993,713,Harshil Balakrishnan,13.0,1.0,0
994,714,Upkaar Garde,78.0,1.0,0
995,715,Indrajit Bava,56.0,2.0,0
996,716,Lakshit Sharma,84.0,2.0,0
997,717,Wridesh Sridhar,52.0,1.0,1
998,717,Avni Nagy,15.0,1.0,0
999,718,Falan Talwar,22.0,2.0,0
1000,719,Sathvik Wable,50.0,2.0,0
1001,720,Theodore Patla,,,0
1002,721,Arunima Sampath,85.0,2.0,0
1003,722,Wridesh Babu,,1.0,0
1004,723,Frado Pandya,3.0,1.0,1
1005,724,Chatresh Sastry,72.0,2.0,0
1006,725,Chaitaly Gulati,36.0,2.0,0
1007,726,Chandresh Kothari,9.0,1.0,0
1008,727,Dominic Wali,63.0,2.0,0
1009,727,Anya Kara,,1.0,0
1010,728,Aarush Chandra,26.0,2.0,0
1011,729,Ekaraj Ganesan,53.0,3.0,1
1012,730,Aditya Pandey,13.0,1.0,1
1013,730,Aarav Suresh,9.0,2.0,0
1014,731,Gautami Sethi,65.0,1.0,0
1015,732,Agastya Pandit,,2.0,0
1016,733,Lucky Parikh,68.0,1.0,0
1017,734,Rishi Purohit,19.0,2.0,1
1018,735,Dayamai Halder,43.0,2.0,0
1019,735,Zinal Oza,29.0,1.0,0
1020,736,Wishi Din,44.0,2.0,1
1021,737,Bhavya Bhattacharyya,38.0,1.0,0
1022,738,Chatresh Suresh,,1.0,0
1023,739,Yadavi Dubey,,1.0,0
1024,740,Theodore Balay,34.0,2.0,0
1025,740,Isha Kothari,59.0,2.0,0
1026,741,Charvi Mody,10.0,2.0,0
1027,742,Dhriti Thakur,33.0,1.0,0
1028,742,Upadhriti Pandya,78.0,2.0,1
1029,742,Unnati Salvi,56.0,2.0,0
1030,743,Maya Dass,58.0,2.0,0
1031,744,Anamika Chhabra,23.0,1.0,0
1032,745,Yasti Bera,,1.0,0
1033,746,Charvi Mukhopadhyay,15.0,2.0,1
1034,747,Yug Jayaraman,,1.0,0
1035,747,Urvi Bakshi,,1.0,0
1036,748,Reva Dasgupta,21.0,2.0,0
1037,748,Madhav Bains,,1.0,0
1038,749,Anvi Raman,,1.0,0
1039,750,Bhanumati Shankar,21.0,1.0,0
1040,751,Isha Dewan,42.0,1.0,0
1041,751,Tara Malhotra,6.0,2.0,0
1042,752,Yochana Bhatnagar,65.0,2.0,0
1043,753,Chavvi Ramesh,52.0,1.0,0
1044,753,Veda Puri,64.0,2.0,0
1045,754,Netra Bir,46.0,2.0,0
1046,754,Ayushman Dutt,16.0,1.0,0
1047,755,Warjas Cheema,28.0,1.0,0
1048,756,Baljiwan Bora,60.0,1.0,0
1049,756,Kavya Balan,,1.0,0
1050,757,Raksha Mangal,73.0,1.0,0
1051,758,Logan Ahluwalia,,2.0,0
1052,759,Prisha Puri,4.0,1.0,0
1053,759,Farhan Datta,1.0,1.0,0
1054,760,Falan Warrior,79.0,1.0,0
1055,761,Urishilla Lall,9.0,1.0,0
1056,761,Bachittar Nigam,23.0,2.0,0
1057,762,Forum Bhatia,83.0,1.0,0
1058,763,Faris Srinivas,19.0,1.0,0
1059,764,Inaya Sankar,59.0,3.0,0
1060,765,Ladli Badami,46.0,2.0,0
1061,766,Jacob Pillai,1.0,1.0,0
1062,767,Nitara Yadav,80.0,2.0,0
1063,768,Caleb Murthy,4.0,1.0,1
1064,768,Yash Master,9.0,,0
1065,769,Samesh Talwar,46.0,2.0,0
1066,770,Amara Nagar,,1.0,0
1067,770,Chatura Pal,2.0,3.0,0
1068,771,Dalaja Kade,64.0,1.0,0
1069,772,Bahadurjit Madan,81.0,3.0,0
1070,772,Leena Mital,69.0,1.0,0
1071,773,Leena Sawhney,44.0,2.0,0
1072,774,Dalaja Balay,74.0,1.0,0
1073,775,Ikbal Rama,75.0,1.0,0
1074,776,Avni Mahal,77.0,1.0,0
1075,777,Sachi Shere,45.0,,0
1076,777,Ria Andra,9.0,1.0,0
1077,778,Fariq Malhotra,25.0,2.0,1
1078,779,Warda Datta,58.0,2.0,0
1079,780,Qarin Toor,,2.0,0
1080,781,Wahab Palla,27.0,2.0,0
1081,782,Warjas Jani,39.0,2.0,0
1082,783,Upma Menon,79.0,1.0,1
1083,784,Hitesh Kakar,2.0,2.0,0
1084,785,Mason Raj,30.0,1.0,1
1085,785,Faras Kapur,,2.0,0
1086,786,Chaaya Kohli,18.0,2.0,0
1087,787,Janaki Buch,15.0,,0
1088,788,Omya Karpe,20.0,1.0,0
1089,788,Yash Reddy,71.0,1.0,0
1090,788,Abha Mangat,35.0,1.0,0
1091,789,Upma Chaudhuri,8.0,1.0,0
1092,790,Yutika Wagle,48.0,2.0,0
1093,791,Hritik Bath,76.0,,0
1094,791,Isha Sen,60.0,1.0,1
1095,792,Yashodhara Chacko,20.0,1.0,0
1096,793,Patrick Trivedi,,1.0,0
1097,794,Zarna Vohra,29.0,1.0,1
1098,795,Zilmil Mall,58.0,2.0,0
1099,796,Anusha Sur,73.0,2.0,0
1100,797,Arya Dhaliwal,4.0,,0
1101,798,Kala Jani,69.0,2.0,0
1102,799,Wakeeta Lall,21.0,1.0,1
1103,799,Laksh Mallick,3.0,1.0,0
1104,800,Yashica Nayak,49.0,,0
1105,801,Ranveer Banik,83.0,2.0,0
1106,802,Upma Doshi,71.0,2.0,0
1107,802,Rachit Taneja,32.0,2.0,0
1108,803,Omya Lall,44.0,2.0,0
1109,803,Wahab Palla,27.0,1.0,0
1110,804,Manya Parikh,39.0,2.0,0
1111,804,Chakrika Char,52.0,2.0,0
1112,805,Ucchal Nagar,78.0,1.0,0
1113,806,Amrita Tripathi,40.0,2.0,1
1114,807,Mahika Sathe,34.0,2.0,0
1115,807,Mohini Lad,17.0,2.0,0
1116,808,Sara Rout,27.0,2.0,1
1117,809,Anmol Bail,42.0,1.0,0
1118,810,Janaki Wason,22.0,2.0,1
1119,811,Kashvi Narula,84.0,1.0,0
1120,812,Brijesh Dugar,31.0,3.0,0
1121,813,Jatin Purohit,20.0,1.0,1
1122,814,Anmol Aurora,84.0,1.0,0
1123,815,Anusha Shanker,33.0,2.0,0
1124,815,Harish Lalla,,2.0,0
1125,816,Arya Subramanian,64.0,2.0,1
1126,816,Yashawini Konda,20.0,2.0,0
1127,817,Udarsh Bakshi,50.0,1.0,0
1128,817,Vincent Sekhon,39.0,,0
1129,818,Girish Gara,32.0,1.0,0
1130,818,Vrishti Krish,17.0,2.0,0
1131,819,Zayyan Sabharwal,81.0,2.0,0
1132,820,Xalak Munshi,45.0,2.0,0
1133,821,Pavani Brahmbhatt,,2.0,1
1134,822,Rudra Sarma,55.0,2.0,1
1135,823,Logan Sahota,16.0,1.0,0
1136,823,Aditya Minhas,65.0,1.0,0
1137,823,Radhika Menon,43.0,2.0,0
1138,824,Kamya Venkataraman,39.0,2.0,0
1139,825,Upma Bhavsar,9.0,2.0,0
1140,825,Devika Guha,55.0,2.0,0
1141,826,Inaya Kara,55.0,,0
1142,826,Akshay Hans,85.0,2.0,0
1143,827,Samaksh Brahmbhatt,58.0,1.0,1
1144,827,Harshil Kalita,69.0,2.0,0
1145,828,Shaurya Ganguly,,1.0,0
1146,828,Vincent Kalita,55.0,2.0,0
1147,829,Yasti Sarraf,62.0,3.0,0
1148,830,Edhitha Wali,,1.0,0
1149,831,Radhika Pall,81.0,1.0,0
1150,831,Aryan Pau,40.0,,0
1151,832,Riya Patel,45.0,1.0,0
1152,833,Mitali Bassi,,1.0,0
1153,834,Balvan Pingle,59.0,2.0,0
1154,834,Michael Goel,66.0,,1
1155,834,Fitan Saini,,1.0,0
1156,835,Rishi Badal,76.0,2.0,1
1157,836,Reyansh Thaker,13.0,2.0,1
1158,836,Amara Chacko,23.0,1.0,0
1159,836,Sachi Basu,,1.0,0
1160,837,Harita Shukla,52.0,2.0,0
1161,838,Kavya Sharma,56.0,,1
1162,838,Yatin Morar,63.0,1.0,0
1163,839,Arya Dey,45.0,1.0,0
1164,840,Isha Patla,35.0,1.0,0
1165,841,Radha Palan,26.0,,0
1166,842,Zansi Grewal,14.0,2.0,0
1167,843,Ekantika Cheema,4.0,2.0,0
1168,844,Harish Grover,77.0,2.0,0
1169,845,Tanmayi Saran,71.0,1.0,1
1170,846,Oviya Sandhu,17.0,2.0,0
1171,847,Rushil Dewan,45.0,2.0,0
1172,847,Gauri Bhagat,13.0,1.0,0
1173,847,Dayamai Dhaliwal,75.0,,0
1174,848,Gautam Konda,,,0
1175,848,Kavya Ahluwalia,25.0,1.0,0
1176,849,Urmi Puri,9.0,,0
1177,850,Mugdha Narain,60.0,1.0,0
1178,851,Tristan Gokhale,52.0,,0
1179,852,Xalak Guha,34.0,2.0,0
1180,852,Siddharth Mittal,53.0,,0
1181,852,Girik Nori,4.0,1.0,0
1182,853,Mitali Varughese,31.0,2.0,1
1183,854,Yashica Rajagopalan,82.0,2.0,0
1184,855,Pavani Kuruvilla,27.0,1.0,0
1185,856,Abhimanyu Nazareth,,1.0,0
1186,857,Vrishti Sharma,7.0,1.0,0
1187,858,Chameli Banik,40.0,2.0,0
1188,859,Girindra Date,9.0,1.0,0
1189,860,Manan Chaudhuri,31.0,2.0,0
1190,861,Anthony Gour,32.0,1.0,0
1191,861,Fariq Sant,43.0,1.0,0
1192,862,Chandran Prasad,46.0,2.0,0
1193,863,Anjali Ahluwalia,7.0,,0
1194,863,Sarthak Bahl,82.0,,0
1195,863,Kai Maharaj,39.0,2.0,0
1196,864,Ekta Kant,24.0,1.0,0
1197,865,Ekaja Pal,11.0,2.0,0
1198,865,Max Shere,21.0,1.0,0
1199,866,Hemani Chacko,39.0,2.0,1
1200,866,Kala Modi,50.0,,0
1201,866,Divya Seth,,1.0,0
1202,867,Meghana Kamdar,57.0,1.0,0
1203,868,Indira Kalla,21.0,1.0,0
1204,869,Bhavya Aggarwal,33.0,2.0,0
1205,870,Nirja Gulati,48.0,,0
1206,871,Zaid Ganesan,,1.0,0
1207,871,Gavin Prabhakar,29.0,2.0,0
1208,872,Wriddhish Gill,45.0,2.0,0
1209,873,Samuel Shenoy,31.0,,0
1210,873,Yash Sawhney,58.0,3.0,1
1211,873,Peter Shenoy,73.0,2.0,0
1212,874,Abha Yogi,41.0,2.0,1
1213,875,Balveer Patla,7.0,1.0,1
1214,875,Yasti Sarraf,25.0,1.0,1
1215,876,Jeevika Sachar,33.0,2.0,0
1216,876,Lucky Kibe,4.0,2.0,0
1217,877,Hema Merchant,26.0,1.0,1
1218,878,Atharv Kant,15.0,2.0,0
1219,879,Ayaan Kakar,18.0,1.0,1
1220,880,Omkaar Vohra,,,0
1221,881,Udarsh Doctor,68.0,1.0,0
1222,881,Jagdish Hegde,82.0,2.0,0
1223,882,Bachittar Rastogi,,3.0,0
1224,883,Daksh Sekhon,11.0,2.0,0
1225,884,Peter Baria,20.0,1.0,0
1226,885,Yagnesh Sood,62.0,2.0,0
1227,886,Vanya Dada,20.0,2.0,0
1228,887,Charita Andra,69.0,2.0,0
1229,888,Patrick Narasimhan,83.0,2.0,0
1230,889,Yashodhara Singhal,11.0,,0
1231,890,Rishi Chopra,76.0,2.0,1
1232,891,Harshil Mital,79.0,1.0,0
1233,892,Nakul Dugar,31.0,2.0,0
1234,893,Urmi Mitter,19.0,2.0,0
1235,894,Darika Sandal,55.0,2.0,0
1236,895,Logan Shan,60.0,2.0,0
1237,895,Anirudh Jain,,1.0,0
1238,896,Lavanya Nanda,30.0,1.0,0
1239,896,Tanveer Thakur,63.0,2.0,0
1240,896,Anusha Chhabra,80.0,3.0,0
